year,city,scenario,sea_level_cm,lat,lon
2098,Charleston SC,ssp585,89.24,32.78,-79.93
2099,Charleston SC,ssp585,90.62,32.78,-79.93
2100,Charleston SC,ssp585,92.0,32.78,-79.93
2020,Galveston TX,ssp126,15.1,29.3,-94.79
2021,Galveston TX,ssp126,16.23,29.3,-94.79
2022,Galveston TX,ssp126,17.36,29.3,-94.79
2023,Galveston TX,ssp126,18.49,29.3,-94.79
2024,Galveston TX,ssp126,19.62,29.3,-94.79
2025,Galveston TX,ssp126,20.75,29.3,-94.79
2026,Galveston TX,ssp126,21.88,29.3,-94.79
2027,Galveston TX,ssp126,23.01,29.3,-94.79
2028,Galveston TX,ssp126,24.14,29.3,-94.79
2029,Galveston TX,ssp126,25.27,29.3,-94.79
2030,Galveston TX,ssp126,26.4,29.3,-94.79
2031,Galveston TX,ssp126,27.51,29.3,-94.79
2032,Galveston TX,ssp126,28.619999,29.3,-94.79
2033,Galveston TX,ssp126,29.73,29.3,-94.79
2034,Galveston TX,ssp126,30.84,29.3,-94.79
2035,Galveston TX,ssp126,31.95,29.3,-94.79
2036,Galveston TX,ssp126,33.06,29.3,-94.79
2037,Galveston TX,ssp126,34.17,29.3,-94.79
2038,Galveston TX,ssp126,35.28,29.3,-94.79
2039,Galveston TX,ssp126,36.39,29.3,-94.79
2040,Galveston TX,ssp126,37.5,29.3,-94.79
2041,Galveston TX,ssp126,38.59,29.3,-94.79
2042,Galveston TX,ssp126,39.68,29.3,-94.79
2043,Galveston TX,ssp126,40.77,29.3,-94.79
2044,Galveston TX,ssp126,41.86,29.3,-94.79
2045,Galveston TX,ssp126,42.95,29.3,-94.79
2046,Galveston TX,ssp126,44.04,29.3,-94.79
2047,Galveston TX,ssp126,45.13,29.3,-94.79
2048,Galveston TX,ssp126,46.22,29.3,-94.79
2049,Galveston TX,ssp126,47.31,29.3,-94.79
2050,Galveston TX,ssp126,48.4,29.3,-94.79
2051,Galveston TX,ssp126,49.4,29.3,-94.79
2052,Galveston TX,ssp126,50.4,29.3,-94.79
2053,Galveston TX,ssp126,51.4,29.3,-94.79
2054,Galveston TX,ssp126,52.4,29.3,-94.79
2055,Galveston TX,ssp126,53.4,29.3,-94.79
2056,Galveston TX,ssp126,54.4,29.3,-94.79
2057,Galveston TX,ssp126,55.4,29.3,-94.79
2058,Galveston TX,ssp126,56.4,29.3,-94.79
2059,Galveston TX,ssp126,57.4,29.3,-94.79
2060,Galveston TX,ssp126,58.4,29.3,-94.79
2061,Galveston TX,ssp126,59.550003,29.3,-94.79
2062,Galveston TX,ssp126,60.7,29.3,-94.79
2063,Galveston TX,ssp126,61.850002,29.3,-94.79
2064,Galveston TX,ssp126,63.0,29.3,-94.79
2065,Galveston TX,ssp126,64.15,29.3,-94.79
2066,Galveston TX,ssp126,65.3,29.3,-94.79
2067,Galveston TX,ssp126,66.450005,29.3,-94.79
2068,Galveston TX,ssp126,67.6,29.3,-94.79
2069,Galveston TX,ssp126,68.75,29.3,-94.79
2070,Galveston TX,ssp126,69.9,29.3,-94.79
2071,Galveston TX,ssp126,70.93,29.3,-94.79
2072,Galveston TX,ssp126,71.96,29.3,-94.79
2073,Galveston TX,ssp126,72.99,29.3,-94.79
2074,Galveston TX,ssp126,74.02,29.3,-94.79
2075,Galveston TX,ssp126,75.05,29.3,-94.79
2076,Galveston TX,ssp126,76.08,29.3,-94.79
2077,Galveston TX,ssp126,77.11,29.3,-94.79
2078,Galveston TX,ssp126,78.14,29.3,-94.79
2079,Galveston TX,ssp126,79.17,29.3,-94.79
2080,Galveston TX,ssp126,80.2,29.3,-94.79
2081,Galveston TX,ssp126,81.17,29.3,-94.79
2082,Galveston TX,ssp126,82.14,29.3,-94.79
2083,Galveston TX,ssp126,83.11,29.3,-94.79
2084,Galveston TX,ssp126,84.08,29.3,-94.79
2085,Galveston TX,ssp126,85.05,29.3,-94.79
2086,Galveston TX,ssp126,86.02,29.3,-94.79
2087,Galveston TX,ssp126,86.99,29.3,-94.79
2088,Galveston TX,ssp126,87.96,29.3,-94.79
2089,Galveston TX,ssp126,88.93,29.3,-94.79
2090,Galveston TX,ssp126,89.9,29.3,-94.79
2091,Galveston TX,ssp126,90.955,29.3,-94.79
2092,Galveston TX,ssp126,92.01,29.3,-94.79
2093,Galveston TX,ssp126,93.065,29.3,-94.79
2094,Galveston TX,ssp126,94.12,29.3,-94.79
2095,Galveston TX,ssp126,95.175,29.3,-94.79
2096,Galveston TX,ssp126,96.229996,29.3,-94.79
2097,Galveston TX,ssp126,97.284996,29.3,-94.79
2098,Galveston TX,ssp126,98.34,29.3,-94.79
2099,Galveston TX,ssp126,99.395,29.3,-94.79
2100,Galveston TX,ssp126,100.45,29.3,-94.79
2020,Galveston TX,ssp245,14.8,29.3,-94.79
2021,Galveston TX,ssp245,15.91,29.3,-94.79
2022,Galveston TX,ssp245,17.02,29.3,-94.79
2023,Galveston TX,ssp245,18.13,29.3,-94.79
2024,Galveston TX,ssp245,19.24,29.3,-94.79
2025,Galveston TX,ssp245,20.35,29.3,-94.79
2026,Galveston TX,ssp245,21.46,29.3,-94.79
2027,Galveston TX,ssp245,22.57,29.3,-94.79
2028,Galveston TX,ssp245,23.68,29.3,-94.79
2029,Galveston TX,ssp245,24.789999,29.3,-94.79
2030,Galveston TX,ssp245,25.9,29.3,-94.79
2031,Galveston TX,ssp245,27.07,29.3,-94.79
2032,Galveston TX,ssp245,28.24,29.3,-94.79
2033,Galveston TX,ssp245,29.41,29.3,-94.79
2034,Galveston TX,ssp245,30.58,29.3,-94.79
2035,Galveston TX,ssp245,31.75,29.3,-94.79
2036,Galveston TX,ssp245,32.92,29.3,-94.79
2037,Galveston TX,ssp245,34.09,29.3,-94.79
2038,Galveston TX,ssp245,35.26,29.3,-94.79
2039,Galveston TX,ssp245,36.43,29.3,-94.79
2040,Galveston TX,ssp245,37.6,29.3,-94.79
2041,Galveston TX,ssp245,38.829998,29.3,-94.79
2042,Galveston TX,ssp245,40.059998,29.3,-94.79
2043,Galveston TX,ssp245,41.29,29.3,-94.79
2044,Galveston TX,ssp245,42.52,29.3,-94.79
2045,Galveston TX,ssp245,43.75,29.3,-94.79
2046,Galveston TX,ssp245,44.98,29.3,-94.79
2047,Galveston TX,ssp245,46.21,29.3,-94.79
2048,Galveston TX,ssp245,47.440002,29.3,-94.79
2049,Galveston TX,ssp245,48.670002,29.3,-94.79
2050,Galveston TX,ssp245,49.9,29.3,-94.79
2051,Galveston TX,ssp245,51.06,29.3,-94.79
2052,Galveston TX,ssp245,52.22,29.3,-94.79
2053,Galveston TX,ssp245,53.38,29.3,-94.79
2054,Galveston TX,ssp245,54.54,29.3,-94.79
2055,Galveston TX,ssp245,55.7,29.3,-94.79
2056,Galveston TX,ssp245,56.86,29.3,-94.79
2057,Galveston TX,ssp245,58.02,29.3,-94.79
2058,Galveston TX,ssp245,59.18,29.3,-94.79
2059,Galveston TX,ssp245,60.34,29.3,-94.79
2060,Galveston TX,ssp245,61.5,29.3,-94.79
2061,Galveston TX,ssp245,62.74,29.3,-94.79
2062,Galveston TX,ssp245,63.98,29.3,-94.79
2063,Galveston TX,ssp245,65.22,29.3,-94.79
2064,Galveston TX,ssp245,66.46,29.3,-94.79
2065,Galveston TX,ssp245,67.7,29.3,-94.79
2066,Galveston TX,ssp245,68.94,29.3,-94.79
2067,Galveston TX,ssp245,70.18,29.3,-94.79
2068,Galveston TX,ssp245,71.42,29.3,-94.79
2069,Galveston TX,ssp245,72.66,29.3,-94.79
2070,Galveston TX,ssp245,73.9,29.3,-94.79
2071,Galveston TX,ssp245,75.18,29.3,-94.79
2072,Galveston TX,ssp245,76.46,29.3,-94.79
2073,Galveston TX,ssp245,77.74,29.3,-94.79
2074,Galveston TX,ssp245,79.02,29.3,-94.79
2075,Galveston TX,ssp245,80.3,29.3,-94.79
2076,Galveston TX,ssp245,81.58,29.3,-94.79
2077,Galveston TX,ssp245,82.86,29.3,-94.79
2078,Galveston TX,ssp245,84.14,29.3,-94.79
2079,Galveston TX,ssp245,85.42,29.3,-94.79
2080,Galveston TX,ssp245,86.7,29.3,-94.79
2081,Galveston TX,ssp245,87.909996,29.3,-94.79
2082,Galveston TX,ssp245,89.119995,29.3,-94.79
2083,Galveston TX,ssp245,90.33,29.3,-94.79
2084,Galveston TX,ssp245,91.54,29.3,-94.79
2085,Galveston TX,ssp245,92.75,29.3,-94.79
2086,Galveston TX,ssp245,93.96,29.3,-94.79
2087,Galveston TX,ssp245,95.17,29.3,-94.79
2088,Galveston TX,ssp245,96.380005,29.3,-94.79
2089,Galveston TX,ssp245,97.590004,29.3,-94.79
2090,Galveston TX,ssp245,98.8,29.3,-94.79
2091,Galveston TX,ssp245,100.07,29.3,-94.79
2092,Galveston TX,ssp245,101.340004,29.3,-94.79
2093,Galveston TX,ssp245,102.61,29.3,-94.79
2094,Galveston TX,ssp245,103.880005,29.3,-94.79
2095,Galveston TX,ssp245,105.15,29.3,-94.79
2096,Galveston TX,ssp245,106.42,29.3,-94.79
2097,Galveston TX,ssp245,107.69,29.3,-94.79
2098,Galveston TX,ssp245,108.96,29.3,-94.79
2099,Galveston TX,ssp245,110.23,29.3,-94.79
2100,Galveston TX,ssp245,111.5,29.3,-94.79
2020,Galveston TX,ssp370,15.3,29.3,-94.79
2021,Galveston TX,ssp370,16.42,29.3,-94.79
2022,Galveston TX,ssp370,17.54,29.3,-94.79
2023,Galveston TX,ssp370,18.66,29.3,-94.79
2024,Galveston TX,ssp370,19.78,29.3,-94.79
2025,Galveston TX,ssp370,20.9,29.3,-94.79
2026,Galveston TX,ssp370,22.02,29.3,-94.79
2027,Galveston TX,ssp370,23.14,29.3,-94.79
2028,Galveston TX,ssp370,24.26,29.3,-94.79
2029,Galveston TX,ssp370,25.38,29.3,-94.79
2030,Galveston TX,ssp370,26.5,29.3,-94.79
2031,Galveston TX,ssp370,27.65,29.3,-94.79
2032,Galveston TX,ssp370,28.8,29.3,-94.79
2033,Galveston TX,ssp370,29.95,29.3,-94.79
2034,Galveston TX,ssp370,31.1,29.3,-94.79
2035,Galveston TX,ssp370,32.25,29.3,-94.79
2036,Galveston TX,ssp370,33.4,29.3,-94.79
2037,Galveston TX,ssp370,34.55,29.3,-94.79
2038,Galveston TX,ssp370,35.7,29.3,-94.79
2039,Galveston TX,ssp370,36.85,29.3,-94.79
2040,Galveston TX,ssp370,38.0,29.3,-94.79
2041,Galveston TX,ssp370,39.24,29.3,-94.79
2042,Galveston TX,ssp370,40.48,29.3,-94.79
2043,Galveston TX,ssp370,41.72,29.3,-94.79
2044,Galveston TX,ssp370,42.96,29.3,-94.79
2045,Galveston TX,ssp370,44.2,29.3,-94.79
2046,Galveston TX,ssp370,45.440002,29.3,-94.79
2047,Galveston TX,ssp370,46.68,29.3,-94.79
2048,Galveston TX,ssp370,47.920002,29.3,-94.79
2049,Galveston TX,ssp370,49.16,29.3,-94.79
2050,Galveston TX,ssp370,50.4,29.3,-94.79
2051,Galveston TX,ssp370,51.66,29.3,-94.79
2052,Galveston TX,ssp370,52.920002,29.3,-94.79
2053,Galveston TX,ssp370,54.18,29.3,-94.79
2054,Galveston TX,ssp370,55.440002,29.3,-94.79
2055,Galveston TX,ssp370,56.7,29.3,-94.79
2056,Galveston TX,ssp370,57.96,29.3,-94.79
2057,Galveston TX,ssp370,59.22,29.3,-94.79
2058,Galveston TX,ssp370,60.48,29.3,-94.79
2059,Galveston TX,ssp370,61.74,29.3,-94.79
2060,Galveston TX,ssp370,63.0,29.3,-94.79
2061,Galveston TX,ssp370,64.41,29.3,-94.79
2062,Galveston TX,ssp370,65.82,29.3,-94.79
2063,Galveston TX,ssp370,67.229996,29.3,-94.79
2064,Galveston TX,ssp370,68.64,29.3,-94.79
2065,Galveston TX,ssp370,70.05,29.3,-94.79
2066,Galveston TX,ssp370,71.46,29.3,-94.79
2067,Galveston TX,ssp370,72.869995,29.3,-94.79
2068,Galveston TX,ssp370,74.28,29.3,-94.79
2069,Galveston TX,ssp370,75.69,29.3,-94.79
2070,Galveston TX,ssp370,77.1,29.3,-94.79
2071,Galveston TX,ssp370,78.53,29.3,-94.79
2072,Galveston TX,ssp370,79.96,29.3,-94.79
2073,Galveston TX,ssp370,81.39,29.3,-94.79
2074,Galveston TX,ssp370,82.82,29.3,-94.79
2075,Galveston TX,ssp370,84.25,29.3,-94.79
2076,Galveston TX,ssp370,85.68,29.3,-94.79
2077,Galveston TX,ssp370,87.11,29.3,-94.79
2078,Galveston TX,ssp370,88.54,29.3,-94.79
2079,Galveston TX,ssp370,89.97,29.3,-94.79
2080,Galveston TX,ssp370,91.4,29.3,-94.79
2081,Galveston TX,ssp370,92.93,29.3,-94.79
2082,Galveston TX,ssp370,94.46,29.3,-94.79
2083,Galveston TX,ssp370,95.99,29.3,-94.79
2084,Galveston TX,ssp370,97.52,29.3,-94.79
2085,Galveston TX,ssp370,99.05,29.3,-94.79
2086,Galveston TX,ssp370,100.58,29.3,-94.79
2087,Galveston TX,ssp370,102.11,29.3,-94.79
2088,Galveston TX,ssp370,103.64,29.3,-94.79
2089,Galveston TX,ssp370,105.17,29.3,-94.79
2090,Galveston TX,ssp370,106.7,29.3,-94.79
2091,Galveston TX,ssp370,108.409996,29.3,-94.79
2092,Galveston TX,ssp370,110.119995,29.3,-94.79
2093,Galveston TX,ssp370,111.83,29.3,-94.79
2094,Galveston TX,ssp370,113.54,29.3,-94.79
2095,Galveston TX,ssp370,115.25,29.3,-94.79
2096,Galveston TX,ssp370,116.96,29.3,-94.79
2097,Galveston TX,ssp370,118.67,29.3,-94.79
2098,Galveston TX,ssp370,120.380005,29.3,-94.79
2099,Galveston TX,ssp370,122.090004,29.3,-94.79
2100,Galveston TX,ssp370,123.8,29.3,-94.79
2020,Galveston TX,ssp585,15.0,29.3,-94.79
2021,Galveston TX,ssp585,16.15,29.3,-94.79
2022,Galveston TX,ssp585,17.3,29.3,-94.79
2023,Galveston TX,ssp585,18.45,29.3,-94.79
2024,Galveston TX,ssp585,19.6,29.3,-94.79
2025,Galveston TX,ssp585,20.75,29.3,-94.79
2026,Galveston TX,ssp585,21.9,29.3,-94.79
2027,Galveston TX,ssp585,23.05,29.3,-94.79
2028,Galveston TX,ssp585,24.2,29.3,-94.79
2029,Galveston TX,ssp585,25.35,29.3,-94.79
2030,Galveston TX,ssp585,26.5,29.3,-94.79
2031,Galveston TX,ssp585,27.74,29.3,-94.79
2032,Galveston TX,ssp585,28.98,29.3,-94.79
2033,Galveston TX,ssp585,30.220001,29.3,-94.79
2034,Galveston TX,ssp585,31.460001,29.3,-94.79
2035,Galveston TX,ssp585,32.7,29.3,-94.79
2036,Galveston TX,ssp585,33.940002,29.3,-94.79
2037,Galveston TX,ssp585,35.18,29.3,-94.79
2038,Galveston TX,ssp585,36.420002,29.3,-94.79
2039,Galveston TX,ssp585,37.66,29.3,-94.79
2040,Galveston TX,ssp585,38.9,29.3,-94.79
2041,Galveston TX,ssp585,40.25,29.3,-94.79
2042,Galveston TX,ssp585,41.600002,29.3,-94.79
2043,Galveston TX,ssp585,42.95,29.3,-94.79
2044,Galveston TX,ssp585,44.300003,29.3,-94.79
2045,Galveston TX,ssp585,45.65,29.3,-94.79
2046,Galveston TX,ssp585,47.0,29.3,-94.79
2047,Galveston TX,ssp585,48.350002,29.3,-94.79
2048,Galveston TX,ssp585,49.7,29.3,-94.79
2049,Galveston TX,ssp585,51.050003,29.3,-94.79
2050,Galveston TX,ssp585,52.4,29.3,-94.79
2051,Galveston TX,ssp585,53.72,29.3,-94.79
2052,Galveston TX,ssp585,55.04,29.3,-94.79
2053,Galveston TX,ssp585,56.36,29.3,-94.79
2054,Galveston TX,ssp585,57.68,29.3,-94.79
2055,Galveston TX,ssp585,59.0,29.3,-94.79
2056,Galveston TX,ssp585,60.32,29.3,-94.79
2057,Galveston TX,ssp585,61.64,29.3,-94.79
2058,Galveston TX,ssp585,62.96,29.3,-94.79
2059,Galveston TX,ssp585,64.28,29.3,-94.79
2060,Galveston TX,ssp585,65.6,29.3,-94.79
2061,Galveston TX,ssp585,67.09,29.3,-94.79
2062,Galveston TX,ssp585,68.58,29.3,-94.79
2063,Galveston TX,ssp585,70.07,29.3,-94.79
2064,Galveston TX,ssp585,71.56,29.3,-94.79
2065,Galveston TX,ssp585,73.05,29.3,-94.79
2066,Galveston TX,ssp585,74.54,29.3,-94.79
2067,Galveston TX,ssp585,76.03,29.3,-94.79
2068,Galveston TX,ssp585,77.52,29.3,-94.79
2069,Galveston TX,ssp585,79.01,29.3,-94.79
2070,Galveston TX,ssp585,80.5,29.3,-94.79
2071,Galveston TX,ssp585,82.1,29.3,-94.79
2072,Galveston TX,ssp585,83.7,29.3,-94.79
2073,Galveston TX,ssp585,85.3,29.3,-94.79
2074,Galveston TX,ssp585,86.9,29.3,-94.79
2075,Galveston TX,ssp585,88.5,29.3,-94.79
2076,Galveston TX,ssp585,90.1,29.3,-94.79
2077,Galveston TX,ssp585,91.7,29.3,-94.79
2078,Galveston TX,ssp585,93.3,29.3,-94.79
2079,Galveston TX,ssp585,94.9,29.3,-94.79
2080,Galveston TX,ssp585,96.5,29.3,-94.79
2081,Galveston TX,ssp585,98.21,29.3,-94.79
2082,Galveston TX,ssp585,99.92,29.3,-94.79
2083,Galveston TX,ssp585,101.63,29.3,-94.79
2084,Galveston TX,ssp585,103.34,29.3,-94.79
2085,Galveston TX,ssp585,105.05,29.3,-94.79
2086,Galveston TX,ssp585,106.76,29.3,-94.79
2087,Galveston TX,ssp585,108.47,29.3,-94.79
2088,Galveston TX,ssp585,110.18,29.3,-94.79
2089,Galveston TX,ssp585,111.89,29.3,-94.79
2090,Galveston TX,ssp585,113.6,29.3,-94.79
2091,Galveston TX,ssp585,115.44,29.3,-94.79
2092,Galveston TX,ssp585,117.28,29.3,-94.79
2093,Galveston TX,ssp585,119.119995,29.3,-94.79
2094,Galveston TX,ssp585,120.96,29.3,-94.79
2095,Galveston TX,ssp585,122.8,29.3,-94.79
2096,Galveston TX,ssp585,124.64,29.3,-94.79
2097,Galveston TX,ssp585,126.479996,29.3,-94.79
2098,Galveston TX,ssp585,128.32,29.3,-94.79
2099,Galveston TX,ssp585,130.16,29.3,-94.79
2100,Galveston TX,ssp585,132.0,29.3,-94.79
2020,Honolulu HI,ssp126,5.8,21.31,-157.86
2021,Honolulu HI,ssp126,6.27,21.31,-157.86
2022,Honolulu HI,ssp126,6.7400002,21.31,-157.86
2023,Honolulu HI,ssp126,7.21,21.31,-157.86
2024,Honolulu HI,ssp126,7.6800003,21.31,-157.86
2025,Honolulu HI,ssp126,8.15,21.31,-157.86
2026,Honolulu HI,ssp126,8.62,21.31,-157.86
2027,Honolulu HI,ssp126,9.09,21.31,-157.86
2028,Honolulu HI,ssp126,9.56,21.31,-157.86
2029,Honolulu HI,ssp126,10.03,21.31,-157.86
2030,Honolulu HI,ssp126,10.5,21.31,-157.86
2031,Honolulu HI,ssp126,10.97,21.31,-157.86
2032,Honolulu HI,ssp126,11.44,21.31,-157.86
2033,Honolulu HI,ssp126,11.91,21.31,-157.86
2034,Honolulu HI,ssp126,12.38,21.31,-157.86
2035,Honolulu HI,ssp126,12.85,21.31,-157.86
2036,Honolulu HI,ssp126,13.32,21.31,-157.86
2037,Honolulu HI,ssp126,13.79,21.31,-157.86
2038,Honolulu HI,ssp126,14.26,21.31,-157.86
2039,Honolulu HI,ssp126,14.73,21.31,-157.86
2040,Honolulu HI,ssp126,15.2,21.31,-157.86
2041,Honolulu HI,ssp126,15.8,21.31,-157.86
2042,Honolulu HI,ssp126,16.4,21.31,-157.86
2043,Honolulu HI,ssp126,17.0,21.31,-157.86
2044,Honolulu HI,ssp126,17.6,21.31,-157.86
2045,Honolulu HI,ssp126,18.2,21.31,-157.86
2046,Honolulu HI,ssp126,18.800001,21.31,-157.86
2047,Honolulu HI,ssp126,19.4,21.31,-157.86
2048,Honolulu HI,ssp126,20.0,21.31,-157.86
2049,Honolulu HI,ssp126,20.6,21.31,-157.86
2050,Honolulu HI,ssp126,21.2,21.31,-157.86
2051,Honolulu HI,ssp126,21.67,21.31,-157.86
2052,Honolulu HI,ssp126,22.140001,21.31,-157.86
2053,Honolulu HI,ssp126,22.61,21.31,-157.86
2054,Honolulu HI,ssp126,23.08,21.31,-157.86
2055,Honolulu HI,ssp126,23.55,21.31,-157.86
2056,Honolulu HI,ssp126,24.02,21.31,-157.86
2057,Honolulu HI,ssp126,24.49,21.31,-157.86
2058,Honolulu HI,ssp126,24.96,21.31,-157.86
2059,Honolulu HI,ssp126,25.43,21.31,-157.86
2060,Honolulu HI,ssp126,25.9,21.31,-157.86
2061,Honolulu HI,ssp126,26.52,21.31,-157.86
2062,Honolulu HI,ssp126,27.14,21.31,-157.86
2063,Honolulu HI,ssp126,27.759998,21.31,-157.86
2064,Honolulu HI,ssp126,28.38,21.31,-157.86
2065,Honolulu HI,ssp126,29.0,21.31,-157.86
2066,Honolulu HI,ssp126,29.619999,21.31,-157.86
2067,Honolulu HI,ssp126,30.239998,21.31,-157.86
2068,Honolulu HI,ssp126,30.859999,21.31,-157.86
2069,Honolulu HI,ssp126,31.48,21.31,-157.86
2070,Honolulu HI,ssp126,32.1,21.31,-157.86
2071,Honolulu HI,ssp126,32.64,21.31,-157.86
2072,Honolulu HI,ssp126,33.18,21.31,-157.86
2073,Honolulu HI,ssp126,33.719997,21.31,-157.86
2074,Honolulu HI,ssp126,34.26,21.31,-157.86
2075,Honolulu HI,ssp126,34.8,21.31,-157.86
2076,Honolulu HI,ssp126,35.34,21.31,-157.86
2077,Honolulu HI,ssp126,35.88,21.31,-157.86
2078,Honolulu HI,ssp126,36.42,21.31,-157.86
2079,Honolulu HI,ssp126,36.96,21.31,-157.86
2080,Honolulu HI,ssp126,37.5,21.31,-157.86
2081,Honolulu HI,ssp126,38.05,21.31,-157.86
2082,Honolulu HI,ssp126,38.6,21.31,-157.86
2083,Honolulu HI,ssp126,39.15,21.31,-157.86
2084,Honolulu HI,ssp126,39.7,21.31,-157.86
2085,Honolulu HI,ssp126,40.25,21.31,-157.86
2086,Honolulu HI,ssp126,40.8,21.31,-157.86
2087,Honolulu HI,ssp126,41.35,21.31,-157.86
2088,Honolulu HI,ssp126,41.9,21.31,-157.86
2089,Honolulu HI,ssp126,42.45,21.31,-157.86
2090,Honolulu HI,ssp126,43.0,21.31,-157.86
2091,Honolulu HI,ssp126,43.53,21.31,-157.86
2092,Honolulu HI,ssp126,44.06,21.31,-157.86
2093,Honolulu HI,ssp126,44.59,21.31,-157.86
2094,Honolulu HI,ssp126,45.12,21.31,-157.86
2095,Honolulu HI,ssp126,45.65,21.31,-157.86
2096,Honolulu HI,ssp126,46.18,21.31,-157.86
2097,Honolulu HI,ssp126,46.71,21.31,-157.86
2098,Honolulu HI,ssp126,47.239998,21.31,-157.86
2099,Honolulu HI,ssp126,47.77,21.31,-157.86
2100,Honolulu HI,ssp126,48.3,21.31,-157.86
2020,Honolulu HI,ssp245,5.8,21.31,-157.86
2021,Honolulu HI,ssp245,6.29,21.31,-157.86
2022,Honolulu HI,ssp245,6.78,21.31,-157.86
2023,Honolulu HI,ssp245,7.27,21.31,-157.86
2024,Honolulu HI,ssp245,7.76,21.31,-157.86
2025,Honolulu HI,ssp245,8.25,21.31,-157.86
2026,Honolulu HI,ssp245,8.74,21.31,-157.86
2027,Honolulu HI,ssp245,9.23,21.31,-157.86
2028,Honolulu HI,ssp245,9.72,21.31,-157.86
2029,Honolulu HI,ssp245,10.21,21.31,-157.86
2030,Honolulu HI,ssp245,10.7,21.31,-157.86
2031,Honolulu HI,ssp245,11.23,21.31,-157.86
2032,Honolulu HI,ssp245,11.76,21.31,-157.86
2033,Honolulu HI,ssp245,12.29,21.31,-157.86
2034,Honolulu HI,ssp245,12.82,21.31,-157.86
2035,Honolulu HI,ssp245,13.35,21.31,-157.86
2036,Honolulu HI,ssp245,13.88,21.31,-157.86
2037,Honolulu HI,ssp245,14.41,21.31,-157.86
2038,Honolulu HI,ssp245,14.94,21.31,-157.86
2039,Honolulu HI,ssp245,15.47,21.31,-157.86
2040,Honolulu HI,ssp245,16.0,21.31,-157.86
2041,Honolulu HI,ssp245,16.69,21.31,-157.86
2042,Honolulu HI,ssp245,17.38,21.31,-157.86
2043,Honolulu HI,ssp245,18.07,21.31,-157.86
2044,Honolulu HI,ssp245,18.76,21.31,-157.86
2045,Honolulu HI,ssp245,19.45,21.31,-157.86
2046,Honolulu HI,ssp245,20.14,21.31,-157.86
2047,Honolulu HI,ssp245,20.83,21.31,-157.86
2048,Honolulu HI,ssp245,21.52,21.31,-157.86
2049,Honolulu HI,ssp245,22.21,21.31,-157.86
2050,Honolulu HI,ssp245,22.9,21.31,-157.86
2051,Honolulu HI,ssp245,23.52,21.31,-157.86
2052,Honolulu HI,ssp245,24.14,21.31,-157.86
2053,Honolulu HI,ssp245,24.76,21.31,-157.86
2054,Honolulu HI,ssp245,25.38,21.31,-157.86
2055,Honolulu HI,ssp245,26.0,21.31,-157.86
2056,Honolulu HI,ssp245,26.62,21.31,-157.86
2057,Honolulu HI,ssp245,27.24,21.31,-157.86
2058,Honolulu HI,ssp245,27.86,21.31,-157.86
2059,Honolulu HI,ssp245,28.48,21.31,-157.86
2060,Honolulu HI,ssp245,29.1,21.31,-157.86
2061,Honolulu HI,ssp245,29.810001,21.31,-157.86
2062,Honolulu HI,ssp245,30.52,21.31,-157.86
2063,Honolulu HI,ssp245,31.23,21.31,-157.86
2064,Honolulu HI,ssp245,31.94,21.31,-157.86
2065,Honolulu HI,ssp245,32.65,21.31,-157.86
2066,Honolulu HI,ssp245,33.36,21.31,-157.86
2067,Honolulu HI,ssp245,34.07,21.31,-157.86
2068,Honolulu HI,ssp245,34.78,21.31,-157.86
2069,Honolulu HI,ssp245,35.49,21.31,-157.86
2070,Honolulu HI,ssp245,36.2,21.31,-157.86
2071,Honolulu HI,ssp245,37.0,21.31,-157.86
2072,Honolulu HI,ssp245,37.8,21.31,-157.86
2073,Honolulu HI,ssp245,38.600002,21.31,-157.86
2074,Honolulu HI,ssp245,39.4,21.31,-157.86
2075,Honolulu HI,ssp245,40.2,21.31,-157.86
2076,Honolulu HI,ssp245,41.0,21.31,-157.86
2077,Honolulu HI,ssp245,41.8,21.31,-157.86
2078,Honolulu HI,ssp245,42.600002,21.31,-157.86
2079,Honolulu HI,ssp245,43.4,21.31,-157.86
2080,Honolulu HI,ssp245,44.2,21.31,-157.86
2081,Honolulu HI,ssp245,45.0,21.31,-157.86
2082,Honolulu HI,ssp245,45.8,21.31,-157.86
2083,Honolulu HI,ssp245,46.600002,21.31,-157.86
2084,Honolulu HI,ssp245,47.4,21.31,-157.86
2085,Honolulu HI,ssp245,48.2,21.31,-157.86
2086,Honolulu HI,ssp245,49.0,21.31,-157.86
2087,Honolulu HI,ssp245,49.8,21.31,-157.86
2088,Honolulu HI,ssp245,50.600002,21.31,-157.86
2089,Honolulu HI,ssp245,51.4,21.31,-157.86
2090,Honolulu HI,ssp245,52.2,21.31,-157.86
2091,Honolulu HI,ssp245,53.190002,21.31,-157.86
2092,Honolulu HI,ssp245,54.18,21.31,-157.86
2093,Honolulu HI,ssp245,55.17,21.31,-157.86
2094,Honolulu HI,ssp245,56.16,21.31,-157.86
2095,Honolulu HI,ssp245,57.15,21.31,-157.86
2096,Honolulu HI,ssp245,58.14,21.31,-157.86
2097,Honolulu HI,ssp245,59.129997,21.31,-157.86
2098,Honolulu HI,ssp245,60.12,21.31,-157.86
2099,Honolulu HI,ssp245,61.11,21.31,-157.86
2100,Honolulu HI,ssp245,62.1,21.31,-157.86
2020,Honolulu HI,ssp370,5.8,21.31,-157.86
2021,Honolulu HI,ssp370,6.26,21.31,-157.86
