city,year,segment,scenario,model,zos_raw,lat,lon
Charleston SC,2096,future_cmip6,ssp370,CNRM-CM6-1,-0.32,32.78,-79.93
Charleston SC,2097,future_cmip6,ssp370,CNRM-CM6-1,-0.3,32.78,-79.93
Charleston SC,2098,future_cmip6,ssp370,CNRM-CM6-1,-0.29,32.78,-79.93
Charleston SC,2099,future_cmip6,ssp370,CNRM-CM6-1,-0.3,32.78,-79.93
Charleston SC,2100,future_cmip6,ssp370,CNRM-CM6-1,-0.31,32.78,-79.93
Tampa FL,2015,future_cmip6,ssp370,CNRM-CM6-1,0.02,27.95,-82.46
Tampa FL,2016,future_cmip6,ssp370,CNRM-CM6-1,0.01,27.95,-82.46
Tampa FL,2017,future_cmip6,ssp370,CNRM-CM6-1,0.02,27.95,-82.46
Tampa FL,2018,future_cmip6,ssp370,CNRM-CM6-1,0.04,27.95,-82.46
Tampa FL,2019,future_cmip6,ssp370,CNRM-CM6-1,0.06,27.95,-82.46
Tampa FL,2020,future_cmip6,ssp370,CNRM-CM6-1,0.05,27.95,-82.46
Tampa FL,2021,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2022,future_cmip6,ssp370,CNRM-CM6-1,0.05,27.95,-82.46
Tampa FL,2023,future_cmip6,ssp370,CNRM-CM6-1,0.01,27.95,-82.46
Tampa FL,2024,future_cmip6,ssp370,CNRM-CM6-1,0.08,27.95,-82.46
Tampa FL,2025,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2026,future_cmip6,ssp370,CNRM-CM6-1,0.06,27.95,-82.46
Tampa FL,2027,future_cmip6,ssp370,CNRM-CM6-1,0.07,27.95,-82.46
Tampa FL,2028,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2029,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2030,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2031,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2032,future_cmip6,ssp370,CNRM-CM6-1,0.06,27.95,-82.46
Tampa FL,2033,future_cmip6,ssp370,CNRM-CM6-1,0.07,27.95,-82.46
Tampa FL,2034,future_cmip6,ssp370,CNRM-CM6-1,0.04,27.95,-82.46
Tampa FL,2035,future_cmip6,ssp370,CNRM-CM6-1,0.05,27.95,-82.46
Tampa FL,2036,future_cmip6,ssp370,CNRM-CM6-1,0.06,27.95,-82.46
Tampa FL,2037,future_cmip6,ssp370,CNRM-CM6-1,0.08,27.95,-82.46
Tampa FL,2038,future_cmip6,ssp370,CNRM-CM6-1,0.1,27.95,-82.46
Tampa FL,2039,future_cmip6,ssp370,CNRM-CM6-1,0.11,27.95,-82.46
Tampa FL,2040,future_cmip6,ssp370,CNRM-CM6-1,0.1,27.95,-82.46
Tampa FL,2041,future_cmip6,ssp370,CNRM-CM6-1,0.11,27.95,-82.46
Tampa FL,2042,future_cmip6,ssp370,CNRM-CM6-1,0.05,27.95,-82.46
Tampa FL,2043,future_cmip6,ssp370,CNRM-CM6-1,0.07,27.95,-82.46
Tampa FL,2044,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2045,future_cmip6,ssp370,CNRM-CM6-1,0.11,27.95,-82.46
Tampa FL,2046,future_cmip6,ssp370,CNRM-CM6-1,0.08,27.95,-82.46
Tampa FL,2047,future_cmip6,ssp370,CNRM-CM6-1,0.1,27.95,-82.46
Tampa FL,2048,future_cmip6,ssp370,CNRM-CM6-1,0.1,27.95,-82.46
Tampa FL,2049,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2050,future_cmip6,ssp370,CNRM-CM6-1,0.14,27.95,-82.46
Tampa FL,2051,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2052,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2053,future_cmip6,ssp370,CNRM-CM6-1,0.15,27.95,-82.46
Tampa FL,2054,future_cmip6,ssp370,CNRM-CM6-1,0.16,27.95,-82.46
Tampa FL,2055,future_cmip6,ssp370,CNRM-CM6-1,0.14,27.95,-82.46
Tampa FL,2056,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2057,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2058,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2059,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2060,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2061,future_cmip6,ssp370,CNRM-CM6-1,0.14,27.95,-82.46
Tampa FL,2062,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2063,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2064,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2065,future_cmip6,ssp370,CNRM-CM6-1,0.1,27.95,-82.46
Tampa FL,2066,future_cmip6,ssp370,CNRM-CM6-1,0.14,27.95,-82.46
Tampa FL,2067,future_cmip6,ssp370,CNRM-CM6-1,0.16,27.95,-82.46
Tampa FL,2068,future_cmip6,ssp370,CNRM-CM6-1,0.18,27.95,-82.46
Tampa FL,2069,future_cmip6,ssp370,CNRM-CM6-1,0.19,27.95,-82.46
Tampa FL,2070,future_cmip6,ssp370,CNRM-CM6-1,0.15,27.95,-82.46
Tampa FL,2071,future_cmip6,ssp370,CNRM-CM6-1,0.16,27.95,-82.46
Tampa FL,2072,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2073,future_cmip6,ssp370,CNRM-CM6-1,0.1,27.95,-82.46
Tampa FL,2074,future_cmip6,ssp370,CNRM-CM6-1,0.09,27.95,-82.46
Tampa FL,2075,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2076,future_cmip6,ssp370,CNRM-CM6-1,0.11,27.95,-82.46
Tampa FL,2077,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2078,future_cmip6,ssp370,CNRM-CM6-1,0.17,27.95,-82.46
Tampa FL,2079,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2080,future_cmip6,ssp370,CNRM-CM6-1,0.16,27.95,-82.46
Tampa FL,2081,future_cmip6,ssp370,CNRM-CM6-1,0.12,27.95,-82.46
Tampa FL,2082,future_cmip6,ssp370,CNRM-CM6-1,0.15,27.95,-82.46
Tampa FL,2083,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2084,future_cmip6,ssp370,CNRM-CM6-1,0.11,27.95,-82.46
Tampa FL,2085,future_cmip6,ssp370,CNRM-CM6-1,0.1,27.95,-82.46
Tampa FL,2086,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2087,future_cmip6,ssp370,CNRM-CM6-1,0.17,27.95,-82.46
Tampa FL,2088,future_cmip6,ssp370,CNRM-CM6-1,0.16,27.95,-82.46
Tampa FL,2089,future_cmip6,ssp370,CNRM-CM6-1,0.2,27.95,-82.46
Tampa FL,2090,future_cmip6,ssp370,CNRM-CM6-1,0.19,27.95,-82.46
Tampa FL,2091,future_cmip6,ssp370,CNRM-CM6-1,0.14,27.95,-82.46
Tampa FL,2092,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2093,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2094,future_cmip6,ssp370,CNRM-CM6-1,0.14,27.95,-82.46
Tampa FL,2095,future_cmip6,ssp370,CNRM-CM6-1,0.15,27.95,-82.46
Tampa FL,2096,future_cmip6,ssp370,CNRM-CM6-1,0.13,27.95,-82.46
Tampa FL,2097,future_cmip6,ssp370,CNRM-CM6-1,0.17,27.95,-82.46
Tampa FL,2098,future_cmip6,ssp370,CNRM-CM6-1,0.19,27.95,-82.46
Tampa FL,2099,future_cmip6,ssp370,CNRM-CM6-1,0.18,27.95,-82.46
Tampa FL,2100,future_cmip6,ssp370,CNRM-CM6-1,0.11,27.95,-82.46
Galveston TX,2015,future_cmip6,ssp370,CNRM-CM6-1,0.08,29.3,-94.79
Galveston TX,2016,future_cmip6,ssp370,CNRM-CM6-1,0.08,29.3,-94.79
Galveston TX,2017,future_cmip6,ssp370,CNRM-CM6-1,0.04,29.3,-94.79
Galveston TX,2018,future_cmip6,ssp370,CNRM-CM6-1,0.09,29.3,-94.79
Galveston TX,2019,future_cmip6,ssp370,CNRM-CM6-1,0.14,29.3,-94.79
Galveston TX,2020,future_cmip6,ssp370,CNRM-CM6-1,0.11,29.3,-94.79
Galveston TX,2021,future_cmip6,ssp370,CNRM-CM6-1,0.11,29.3,-94.79
Galveston TX,2022,future_cmip6,ssp370,CNRM-CM6-1,0.05,29.3,-94.79
Galveston TX,2023,future_cmip6,ssp370,CNRM-CM6-1,0.06,29.3,-94.79
Galveston TX,2024,future_cmip6,ssp370,CNRM-CM6-1,0.13,29.3,-94.79
Galveston TX,2025,future_cmip6,ssp370,CNRM-CM6-1,0.13,29.3,-94.79
Galveston TX,2026,future_cmip6,ssp370,CNRM-CM6-1,0.14,29.3,-94.79
Galveston TX,2027,future_cmip6,ssp370,CNRM-CM6-1,0.1,29.3,-94.79
Galveston TX,2028,future_cmip6,ssp370,CNRM-CM6-1,0.14,29.3,-94.79
Galveston TX,2029,future_cmip6,ssp370,CNRM-CM6-1,0.12,29.3,-94.79
Galveston TX,2030,future_cmip6,ssp370,CNRM-CM6-1,0.12,29.3,-94.79
Galveston TX,2031,future_cmip6,ssp370,CNRM-CM6-1,0.16,29.3,-94.79
Galveston TX,2032,future_cmip6,ssp370,CNRM-CM6-1,0.13,29.3,-94.79
Galveston TX,2033,future_cmip6,ssp370,CNRM-CM6-1,0.11,29.3,-94.79
Galveston TX,2034,future_cmip6,ssp370,CNRM-CM6-1,0.08,29.3,-94.79
Galveston TX,2035,future_cmip6,ssp370,CNRM-CM6-1,0.12,29.3,-94.79
Galveston TX,2036,future_cmip6,ssp370,CNRM-CM6-1,0.12,29.3,-94.79
Galveston TX,2037,future_cmip6,ssp370,CNRM-CM6-1,0.11,29.3,-94.79
Galveston TX,2038,future_cmip6,ssp370,CNRM-CM6-1,0.15,29.3,-94.79
Galveston TX,2039,future_cmip6,ssp370,CNRM-CM6-1,0.2,29.3,-94.79
Galveston TX,2040,future_cmip6,ssp370,CNRM-CM6-1,0.12,29.3,-94.79
Galveston TX,2041,future_cmip6,ssp370,CNRM-CM6-1,0.15,29.3,-94.79
Galveston TX,2042,future_cmip6,ssp370,CNRM-CM6-1,0.1,29.3,-94.79
Galveston TX,2043,future_cmip6,ssp370,CNRM-CM6-1,0.09,29.3,-94.79
Galveston TX,2044,future_cmip6,ssp370,CNRM-CM6-1,0.11,29.3,-94.79
Galveston TX,2045,future_cmip6,ssp370,CNRM-CM6-1,0.2,29.3,-94.79
Galveston TX,2046,future_cmip6,ssp370,CNRM-CM6-1,0.1,29.3,-94.79
Galveston TX,2047,future_cmip6,ssp370,CNRM-CM6-1,0.14,29.3,-94.79
Galveston TX,2048,future_cmip6,ssp370,CNRM-CM6-1,0.15,29.3,-94.79
Galveston TX,2049,future_cmip6,ssp370,CNRM-CM6-1,0.21,29.3,-94.79
Galveston TX,2050,future_cmip6,ssp370,CNRM-CM6-1,0.17,29.3,-94.79
Galveston TX,2051,future_cmip6,ssp370,CNRM-CM6-1,0.17,29.3,-94.79
Galveston TX,2052,future_cmip6,ssp370,CNRM-CM6-1,0.18,29.3,-94.79
Galveston TX,2053,future_cmip6,ssp370,CNRM-CM6-1,0.2,29.3,-94.79
Galveston TX,2054,future_cmip6,ssp370,CNRM-CM6-1,0.22,29.3,-94.79
Galveston TX,2055,future_cmip6,ssp370,CNRM-CM6-1,0.17,29.3,-94.79
Galveston TX,2056,future_cmip6,ssp370,CNRM-CM6-1,0.15,29.3,-94.79
Galveston TX,2057,future_cmip6,ssp370,CNRM-CM6-1,0.2,29.3,-94.79
Galveston TX,2058,future_cmip6,ssp370,CNRM-CM6-1,0.17,29.3,-94.79
Galveston TX,2059,future_cmip6,ssp370,CNRM-CM6-1,0.17,29.3,-94.79
Galveston TX,2060,future_cmip6,ssp370,CNRM-CM6-1,0.19,29.3,-94.79
Galveston TX,2061,future_cmip6,ssp370,CNRM-CM6-1,0.18,29.3,-94.79
Galveston TX,2062,future_cmip6,ssp370,CNRM-CM6-1,0.13,29.3,-94.79
Galveston TX,2063,future_cmip6,ssp370,CNRM-CM6-1,0.1,29.3,-94.79
Galveston TX,2064,future_cmip6,ssp370,CNRM-CM6-1,0.17,29.3,-94.79
Galveston TX,2065,future_cmip6,ssp370,CNRM-CM6-1,0.18,29.3,-94.79
Galveston TX,2066,future_cmip6,ssp370,CNRM-CM6-1,0.19,29.3,-94.79
Galveston TX,2067,future_cmip6,ssp370,CNRM-CM6-1,0.21,29.3,-94.79
Galveston TX,2068,future_cmip6,ssp370,CNRM-CM6-1,0.25,29.3,-94.79
Galveston TX,2069,future_cmip6,ssp370,CNRM-CM6-1,0.23,29.3,-94.79
Galveston TX,2070,future_cmip6,ssp370,CNRM-CM6-1,0.19,29.3,-94.79
Galveston TX,2071,future_cmip6,ssp370,CNRM-CM6-1,0.2,29.3,-94.79
Galveston TX,2072,future_cmip6,ssp370,CNRM-CM6-1,0.16,29.3,-94.79
Galveston TX,2073,future_cmip6,ssp370,CNRM-CM6-1,0.16,29.3,-94.79
Galveston TX,2074,future_cmip6,ssp370,CNRM-CM6-1,0.12,29.3,-94.79
Galveston TX,2075,future_cmip6,ssp370,CNRM-CM6-1,0.22,29.3,-94.79
Galveston TX,2076,future_cmip6,ssp370,CNRM-CM6-1,0.16,29.3,-94.79
Galveston TX,2077,future_cmip6,ssp370,CNRM-CM6-1,0.18,29.3,-94.79
Galveston TX,2078,future_cmip6,ssp370,CNRM-CM6-1,0.23,29.3,-94.79
Galveston TX,2079,future_cmip6,ssp370,CNRM-CM6-1,0.13,29.3,-94.79
Galveston TX,2080,future_cmip6,ssp370,CNRM-CM6-1,0.19,29.3,-94.79
Galveston TX,2081,future_cmip6,ssp370,CNRM-CM6-1,0.15,29.3,-94.79
Galveston TX,2082,future_cmip6,ssp370,CNRM-CM6-1,0.21,29.3,-94.79
Galveston TX,2083,future_cmip6,ssp370,CNRM-CM6-1,0.21,29.3,-94.79
Galveston TX,2084,future_cmip6,ssp370,CNRM-CM6-1,0.15,29.3,-94.79
Galveston TX,2085,future_cmip6,ssp370,CNRM-CM6-1,0.13,29.3,-94.79
Galveston TX,2086,future_cmip6,ssp370,CNRM-CM6-1,0.2,29.3,-94.79
Galveston TX,2087,future_cmip6,ssp370,CNRM-CM6-1,0.24,29.3,-94.79
Galveston TX,2088,future_cmip6,ssp370,CNRM-CM6-1,0.21,29.3,-94.79
Galveston TX,2089,future_cmip6,ssp370,CNRM-CM6-1,0.28,29.3,-94.79
Galveston TX,2090,future_cmip6,ssp370,CNRM-CM6-1,0.24,29.3,-94.79
Galveston TX,2091,future_cmip6,ssp370,CNRM-CM6-1,0.18,29.3,-94.79
Galveston TX,2092,future_cmip6,ssp370,CNRM-CM6-1,0.21,29.3,-94.79
Galveston TX,2093,future_cmip6,ssp370,CNRM-CM6-1,0.14,29.3,-94.79
Galveston TX,2094,future_cmip6,ssp370,CNRM-CM6-1,0.23,29.3,-94.79
Galveston TX,2095,future_cmip6,ssp370,CNRM-CM6-1,0.24,29.3,-94.79
Galveston TX,2096,future_cmip6,ssp370,CNRM-CM6-1,0.17,29.3,-94.79
Galveston TX,2097,future_cmip6,ssp370,CNRM-CM6-1,0.24,29.3,-94.79
Galveston TX,2098,future_cmip6,ssp370,CNRM-CM6-1,0.23,29.3,-94.79
Galveston TX,2099,future_cmip6,ssp370,CNRM-CM6-1,0.19,29.3,-94.79
Galveston TX,2100,future_cmip6,ssp370,CNRM-CM6-1,0.16,29.3,-94.79
Honolulu HI,2015,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2016,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2017,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2018,future_cmip6,ssp370,CNRM-CM6-1,0.5,21.31,-157.86
Honolulu HI,2019,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2020,future_cmip6,ssp370,CNRM-CM6-1,0.49,21.31,-157.86
Honolulu HI,2021,future_cmip6,ssp370,CNRM-CM6-1,0.5,21.31,-157.86
Honolulu HI,2022,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2023,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2024,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2025,future_cmip6,ssp370,CNRM-CM6-1,0.51,21.31,-157.86
Honolulu HI,2026,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2027,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2028,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2029,future_cmip6,ssp370,CNRM-CM6-1,0.52,21.31,-157.86
Honolulu HI,2030,future_cmip6,ssp370,CNRM-CM6-1,0.52,21.31,-157.86
Honolulu HI,2031,future_cmip6,ssp370,CNRM-CM6-1,0.52,21.31,-157.86
Honolulu HI,2032,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2033,future_cmip6,ssp370,CNRM-CM6-1,0.49,21.31,-157.86
Honolulu HI,2034,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2035,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2036,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2037,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2038,future_cmip6,ssp370,CNRM-CM6-1,0.42,21.31,-157.86
Honolulu HI,2039,future_cmip6,ssp370,CNRM-CM6-1,0.41,21.31,-157.86
Honolulu HI,2040,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2041,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2042,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2043,future_cmip6,ssp370,CNRM-CM6-1,0.42,21.31,-157.86
Honolulu HI,2044,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2045,future_cmip6,ssp370,CNRM-CM6-1,0.5,21.31,-157.86
Honolulu HI,2046,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2047,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2048,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2049,future_cmip6,ssp370,CNRM-CM6-1,0.49,21.31,-157.86
Honolulu HI,2050,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2051,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2052,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2053,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2054,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2055,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2056,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2057,future_cmip6,ssp370,CNRM-CM6-1,0.41,21.31,-157.86
Honolulu HI,2058,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2059,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2060,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2061,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2062,future_cmip6,ssp370,CNRM-CM6-1,0.49,21.31,-157.86
Honolulu HI,2063,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2064,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2065,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2066,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2067,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2068,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2069,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2070,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2071,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2072,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2073,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2074,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2075,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2076,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2077,future_cmip6,ssp370,CNRM-CM6-1,0.44,21.31,-157.86
Honolulu HI,2078,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2079,future_cmip6,ssp370,CNRM-CM6-1,0.43,21.31,-157.86
Honolulu HI,2080,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2081,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2082,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2083,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2084,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2085,future_cmip6,ssp370,CNRM-CM6-1,0.5,21.31,-157.86
Honolulu HI,2086,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2087,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2088,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2089,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2090,future_cmip6,ssp370,CNRM-CM6-1,0.49,21.31,-157.86
Honolulu HI,2091,future_cmip6,ssp370,CNRM-CM6-1,0.42,21.31,-157.86
Honolulu HI,2092,future_cmip6,ssp370,CNRM-CM6-1,0.45,21.31,-157.86
Honolulu HI,2093,future_cmip6,ssp370,CNRM-CM6-1,0.51,21.31,-157.86
Honolulu HI,2094,future_cmip6,ssp370,CNRM-CM6-1,0.51,21.31,-157.86
Honolulu HI,2095,future_cmip6,ssp370,CNRM-CM6-1,0.46,21.31,-157.86
Honolulu HI,2096,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2097,future_cmip6,ssp370,CNRM-CM6-1,0.48,21.31,-157.86
Honolulu HI,2098,future_cmip6,ssp370,CNRM-CM6-1,0.41,21.31,-157.86
Honolulu HI,2099,future_cmip6,ssp370,CNRM-CM6-1,0.47,21.31,-157.86
Honolulu HI,2100,future_cmip6,ssp370,CNRM-CM6-1,0.42,21.31,-157.86
Seattle WA,2015,future_cmip6,ssp370,CNRM-CM6-1,0.18,47.61,-122.33
Seattle WA,2016,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2017,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2018,future_cmip6,ssp370,CNRM-CM6-1,0.17,47.61,-122.33
Seattle WA,2019,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2020,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2021,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2022,future_cmip6,ssp370,CNRM-CM6-1,0.18,47.61,-122.33
Seattle WA,2023,future_cmip6,ssp370,CNRM-CM6-1,0.17,47.61,-122.33
Seattle WA,2024,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2025,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2026,future_cmip6,ssp370,CNRM-CM6-1,0.14,47.61,-122.33
Seattle WA,2027,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2028,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2029,future_cmip6,ssp370,CNRM-CM6-1,0.17,47.61,-122.33
Seattle WA,2030,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2031,future_cmip6,ssp370,CNRM-CM6-1,0.18,47.61,-122.33
Seattle WA,2032,future_cmip6,ssp370,CNRM-CM6-1,0.16,47.61,-122.33
Seattle WA,2033,future_cmip6,ssp370,CNRM-CM6-1,0.16,47.61,-122.33
Seattle WA,2034,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2035,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2036,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2037,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2038,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2039,future_cmip6,ssp370,CNRM-CM6-1,0.08,47.61,-122.33
Seattle WA,2040,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
Seattle WA,2041,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2042,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2043,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2044,future_cmip6,ssp370,CNRM-CM6-1,0.16,47.61,-122.33
Seattle WA,2045,future_cmip6,ssp370,CNRM-CM6-1,0.15,47.61,-122.33
Seattle WA,2046,future_cmip6,ssp370,CNRM-CM6-1,0.16,47.61,-122.33
Seattle WA,2047,future_cmip6,ssp370,CNRM-CM6-1,0.17,47.61,-122.33
Seattle WA,2048,future_cmip6,ssp370,CNRM-CM6-1,0.11,47.61,-122.33
Seattle WA,2049,future_cmip6,ssp370,CNRM-CM6-1,0.1,47.61,-122.33
Seattle WA,2050,future_cmip6,ssp370,CNRM-CM6-1,0.17,47.61,-122.33
Seattle WA,2051,future_cmip6,ssp370,CNRM-CM6-1,0.13,47.61,-122.33
Seattle WA,2052,future_cmip6,ssp370,CNRM-CM6-1,0.12,47.61,-122.33
