city,scenario,year,total_sea_level_cm
Tampa FL,ssp585,2080,70.89999999999999
Tampa FL,ssp585,2081,71.77999999999999
Tampa FL,ssp585,2082,72.66
Tampa FL,ssp585,2083,73.53999999999999
Tampa FL,ssp585,2084,74.42
Tampa FL,ssp585,2085,75.3
Tampa FL,ssp585,2086,76.17999999999999
Tampa FL,ssp585,2087,77.06
Tampa FL,ssp585,2088,77.94
Tampa FL,ssp585,2089,78.82000000000001
Tampa FL,ssp585,2090,79.7
Tampa FL,ssp585,2090,87.9
Tampa FL,ssp585,2091,88.56
Tampa FL,ssp585,2092,89.22
Tampa FL,ssp585,2093,89.88000000000001
Tampa FL,ssp585,2094,90.54
Tampa FL,ssp585,2095,91.2
Tampa FL,ssp585,2096,91.86
Tampa FL,ssp585,2097,92.52
Tampa FL,ssp585,2098,93.18
Tampa FL,ssp585,2099,93.84
Tampa FL,ssp585,2100,94.5
Tampa FL,ssp585,2100,107.0
